Household,Timestamp,Power Usage (kW)
Household 4,2024-08-27 03:57:02.058512,422.75
Household 4,2024-08-27 04:57:02.058512,394.88
Household 4,2024-08-27 05:57:02.058512,421.87
Household 4,2024-08-27 06:57:02.058512,427.51
Household 4,2024-08-27 07:57:02.058512,408.77
Household 4,2024-08-27 08:57:02.058512,355.48
Household 4,2024-08-27 09:57:02.058512,406.22
Household 4,2024-08-27 10:57:02.058512,417.27
Household 4,2024-08-27 11:57:02.058512,400.58
Household 4,2024-08-27 12:57:02.058512,448.68
Household 4,2024-08-27 13:57:02.058512,382.62
Household 4,2024-08-27 14:57:02.058512,412.01
Household 4,2024-08-27 15:57:02.058512,359.94
Household 4,2024-08-27 16:57:02.058512,447.75
Household 4,2024-08-27 17:57:02.058512,351.25
Household 4,2024-08-27 18:57:02.058512,434.15
Household 4,2024-08-27 19:57:02.058512,411.98
Household 4,2024-08-27 20:57:02.058512,356.41
Household 1,2024-08-27 21:57:02.058512,81.32
Household 1,2024-08-27 22:57:02.058512,79.78
Household 1,2024-08-27 23:57:02.058512,114.28
Household 1,2024-08-28 00:57:02.058512,54.18
Household 1,2024-08-28 01:57:02.058512,79.45
Household 1,2024-08-28 02:57:02.058512,76.42
Household 1,2024-08-28 03:57:02.058512,93.72
Household 1,2024-08-28 04:57:02.058512,146.93
Household 1,2024-08-28 05:57:02.058512,138.12
Household 1,2024-08-28 06:57:02.058512,128.24
Household 1,2024-08-28 07:57:02.058512,133.25
Household 1,2024-08-28 08:57:02.058512,55.66
Household 1,2024-08-28 09:57:02.058512,123.99
Household 1,2024-08-28 10:57:02.058512,144.88
Household 1,2024-08-28 11:57:02.058512,54.68
Household 1,2024-08-28 12:57:02.058512,89.8
Household 1,2024-08-28 13:57:02.058512,82.23
Household 1,2024-08-28 14:57:02.058512,51.32
Household 1,2024-08-28 15:57:02.058512,91.13
Household 1,2024-08-28 16:57:02.058512,87.84
Household 1,2024-08-28 17:57:02.058512,127.01
Household 1,2024-08-28 18:57:02.058512,122.47
Household 1,2024-08-28 19:57:02.058512,144.96
Household 1,2024-08-28 20:57:02.058512,108.66
Household 2,2024-08-27 21:57:02.058512,179.28
Household 2,2024-08-27 22:57:02.058512,221.1
Household 2,2024-08-27 23:57:02.058512,175.6
Household 2,2024-08-28 00:57:02.058512,158.72
Household 2,2024-08-28 01:57:02.058512,214.15
Household 2,2024-08-28 02:57:02.058512,196.05
Household 2,2024-08-28 03:57:02.058512,243.57
Household 2,2024-08-28 04:57:02.058512,169.68
Household 2,2024-08-28 05:57:02.058512,176.67
Household 2,2024-08-28 06:57:02.058512,231.22
Household 2,2024-08-28 07:57:02.058512,199.95
Household 2,2024-08-28 08:57:02.058512,168.12
Household 2,2024-08-28 09:57:02.058512,181.3
Household 2,2024-08-28 10:57:02.058512,199.03
Household 2,2024-08-28 11:57:02.058512,181.18
Household 2,2024-08-28 12:57:02.058512,232.3
Household 2,2024-08-28 13:57:02.058512,205.35
Household 2,2024-08-28 14:57:02.058512,243.17
Household 2,2024-08-28 15:57:02.058512,169.05
Household 2,2024-08-28 16:57:02.058512,201.34
Household 2,2024-08-28 17:57:02.058512,206.07
Household 2,2024-08-28 18:57:02.058512,163.31
Household 2,2024-08-28 19:57:02.058512,222.19
Household 2,2024-08-28 20:57:02.058512,184.04
Household 3,2024-08-27 21:57:02.058512,264.36
Household 3,2024-08-27 22:57:02.058512,264.78
Household 3,2024-08-27 23:57:02.058512,251.11
Household 3,2024-08-28 00:57:02.058512,315.12
Household 3,2024-08-28 01:57:02.058512,300.12
Household 3,2024-08-28 02:57:02.058512,251.4
Household 3,2024-08-28 03:57:02.058512,279.19
Household 3,2024-08-28 04:57:02.058512,344.25
Household 3,2024-08-28 05:57:02.058512,260.13
Household 3,2024-08-28 06:57:02.058512,260.72
Household 3,2024-08-28 07:57:02.058512,325.88
Household 3,2024-08-28 08:57:02.058512,318.89
Household 3,2024-08-28 09:57:02.058512,312.43
Household 3,2024-08-28 10:57:02.058512,299.59
Household 3,2024-08-28 11:57:02.058512,264.34
Household 3,2024-08-28 12:57:02.058512,315.22
Household 3,2024-08-28 13:57:02.058512,337.75
Household 3,2024-08-28 14:57:02.058512,281.75
Household 3,2024-08-28 15:57:02.058512,342.62
Household 3,2024-08-28 16:57:02.058512,347.47
Household 3,2024-08-28 17:57:02.058512,292.35
Household 3,2024-08-28 18:57:02.058512,259.32
Household 3,2024-08-28 19:57:02.058512,282.05
Household 3,2024-08-28 20:57:02.058512,339.71
Household 4,2024-08-27 21:57:02.058512,373.11
Household 4,2024-08-27 22:57:02.058512,422.23
Household 4,2024-08-27 23:57:02.058512,359.54
Household 4,2024-08-28 00:57:02.058512,435.07
Household 4,2024-08-28 01:57:02.058512,362.66
Household 4,2024-08-28 02:57:02.058512,363.31
Household 4,2024-08-28 03:57:02.058512,380.73
Household 4,2024-08-28 04:57:02.058512,399.16
Household 4,2024-08-28 05:57:02.058512,409.53
Household 4,2024-08-28 06:57:02.058512,436.63
Household 4,2024-08-28 07:57:02.058512,374.66
Household 4,2024-08-28 08:57:02.058512,448.4
Household 4,2024-08-28 09:57:02.058512,368.93
Household 4,2024-08-28 10:57:02.058512,370.2
Household 4,2024-08-28 11:57:02.058512,378.97
Household 4,2024-08-28 12:57:02.058512,360.22
Household 4,2024-08-28 13:57:02.058512,378.25
Household 4,2024-08-28 14:57:02.058512,437.4
Household 4,2024-08-28 15:57:02.058512,399.55
Household 4,2024-08-28 16:57:02.058512,445.56
Household 4,2024-08-28 17:57:02.058512,409.17
Household 4,2024-08-28 18:57:02.058512,438.44
Household 4,2024-08-28 19:57:02.058512,429.49
Household 4,2024-08-28 20:57:02.058512,419.98
Household 1,2024-08-28 21:57:02.058512,101.84
Household 1,2024-08-28 22:57:02.058512,101.82
Household 1,2024-08-28 23:57:02.058512,77.22
Household 1,2024-08-29 00:57:02.058512,145.2
Household 1,2024-08-29 01:57:02.058512,68.51
Household 1,2024-08-29 02:57:02.058512,85.2
Household 1,2024-08-29 03:57:02.058512,69.26
Household 1,2024-08-29 04:57:02.058512,135.47
Household 1,2024-08-29 05:57:02.058512,93.01
Household 1,2024-08-29 06:57:02.058512,98.43
Household 1,2024-08-29 07:57:02.058512,56.34
Household 1,2024-08-29 08:57:02.058512,58.0
Household 1,2024-08-29 09:57:02.058512,53.89
Household 1,2024-08-29 10:57:02.058512,149.65
Household 1,2024-08-29 11:57:02.058512,51.96
Household 1,2024-08-29 12:57:02.058512,108.17
Household 1,2024-08-29 13:57:02.058512,120.68
Household 1,2024-08-29 14:57:02.058512,98.93
Household 1,2024-08-29 15:57:02.058512,84.52
Household 1,2024-08-29 16:57:02.058512,81.96
Household 1,2024-08-29 17:57:02.058512,112.66
Household 1,2024-08-29 18:57:02.058512,82.71
Household 1,2024-08-29 19:57:02.058512,110.01
Household 1,2024-08-29 20:57:02.058512,130.01
Household 2,2024-08-28 21:57:02.058512,174.8
Household 2,2024-08-28 22:57:02.058512,235.7
Household 2,2024-08-28 23:57:02.058512,213.96
Household 2,2024-08-29 00:57:02.058512,186.9
Household 2,2024-08-29 01:57:02.058512,196.18
Household 2,2024-08-29 02:57:02.058512,184.27
Household 2,2024-08-29 03:57:02.058512,207.39
Household 2,2024-08-29 04:57:02.058512,172.2
Household 2,2024-08-29 05:57:02.058512,167.05
Household 2,2024-08-29 06:57:02.058512,222.29
Household 2,2024-08-29 07:57:02.058512,178.72
Household 2,2024-08-29 08:57:02.058512,249.7
Household 2,2024-08-29 09:57:02.058512,164.88
Household 2,2024-08-29 10:57:02.058512,214.22
Household 2,2024-08-29 11:57:02.058512,213.59
Household 2,2024-08-29 12:57:02.058512,152.61
Household 2,2024-08-29 13:57:02.058512,210.1
Household 2,2024-08-29 14:57:02.058512,153.27
Household 2,2024-08-29 15:57:02.058512,247.82
Household 2,2024-08-29 16:57:02.058512,191.82
Household 2,2024-08-29 17:57:02.058512,186.08
Household 2,2024-08-29 18:57:02.058512,218.7
Household 2,2024-08-29 19:57:02.058512,187.28
Household 2,2024-08-29 20:57:02.058512,227.45
Household 3,2024-08-28 21:57:02.058512,302.6
Household 3,2024-08-28 22:57:02.058512,285.31
Household 3,2024-08-28 23:57:02.058512,304.47
Household 3,2024-08-29 00:57:02.058512,313.02
Household 3,2024-08-29 01:57:02.058512,302.49
Household 3,2024-08-29 02:57:02.058512,266.92
Household 3,2024-08-29 03:57:02.058512,278.69
Household 3,2024-08-29 04:57:02.058512,317.27
Household 3,2024-08-29 05:57:02.058512,300.26
Household 3,2024-08-29 06:57:02.058512,317.64
Household 3,2024-08-29 07:57:02.058512,311.29
Household 3,2024-08-29 08:57:02.058512,333.49
Household 3,2024-08-29 09:57:02.058512,337.4
Household 3,2024-08-29 10:57:02.058512,282.58
Household 3,2024-08-29 11:57:02.058512,283.64
Household 3,2024-08-29 12:57:02.058512,328.96
Household 3,2024-08-29 13:57:02.058512,265.86
Household 3,2024-08-29 14:57:02.058512,340.73
Household 3,2024-08-29 15:57:02.058512,285.93
Household 3,2024-08-29 16:57:02.058512,286.08
Household 3,2024-08-29 17:57:02.058512,346.9
Household 3,2024-08-29 18:57:02.058512,302.86
Household 3,2024-08-29 19:57:02.058512,334.28
Household 3,2024-08-29 20:57:02.058512,336.64
Household 4,2024-08-28 21:57:02.058512,400.57
Household 4,2024-08-28 22:57:02.058512,373.85
Household 4,2024-08-28 23:57:02.058512,423.7
Household 4,2024-08-29 00:57:02.058512,356.02
Household 4,2024-08-29 01:57:02.058512,441.33
Household 4,2024-08-29 02:57:02.058512,449.97
Household 4,2024-08-29 03:57:02.058512,385.41
Household 4,2024-08-29 04:57:02.058512,401.75
Household 4,2024-08-29 05:57:02.058512,423.64
Household 4,2024-08-29 06:57:02.058512,362.82
Household 4,2024-08-29 07:57:02.058512,400.41
Household 4,2024-08-29 08:57:02.058512,433.85
Household 4,2024-08-29 09:57:02.058512,369.91
Household 4,2024-08-29 10:57:02.058512,434.37
Household 4,2024-08-29 11:57:02.058512,384.81
Household 4,2024-08-29 12:57:02.058512,422.86
Household 4,2024-08-29 13:57:02.058512,429.12
Household 4,2024-08-29 14:57:02.058512,413.03
Household 4,2024-08-29 15:57:02.058512,448.47
Household 4,2024-08-29 16:57:02.058512,402.56
Household 4,2024-08-29 17:57:02.058512,369.25
Household 4,2024-08-29 18:57:02.058512,423.38
Household 4,2024-08-29 19:57:02.058512,409.39
Household 4,2024-08-29 20:57:02.058512,431.33
Household 1,2024-08-29 21:57:02.058512,63.18
Household 1,2024-08-29 22:57:02.058512,76.14
Household 1,2024-08-29 23:57:02.058512,94.03
Household 1,2024-08-30 00:57:02.058512,80.99
Household 1,2024-08-30 01:57:02.058512,135.38
Household 1,2024-08-30 02:57:02.058512,85.77
Household 1,2024-08-30 03:57:02.058512,121.01
Household 1,2024-08-30 04:57:02.058512,62.5
Household 1,2024-08-30 05:57:02.058512,84.91
Household 1,2024-08-30 06:57:02.058512,121.21
Household 1,2024-08-30 07:57:02.058512,128.41
Household 1,2024-08-30 08:57:02.058512,141.82
Household 1,2024-08-30 09:57:02.058512,145.68
Household 1,2024-08-30 10:57:02.058512,124.16
Household 1,2024-08-30 11:57:02.058512,124.13
Household 1,2024-08-30 12:57:02.058512,72.91
Household 1,2024-08-30 13:57:02.058512,106.84
Household 1,2024-08-30 14:57:02.058512,124.21
Household 1,2024-08-30 15:57:02.058512,104.47
Household 1,2024-08-30 16:57:02.058512,115.95
Household 1,2024-08-30 17:57:02.058512,112.47
Household 1,2024-08-30 18:57:02.058512,142.04
Household 1,2024-08-30 19:57:02.058512,111.99
Household 1,2024-08-30 20:57:02.058512,114.03
Household 2,2024-08-29 21:57:02.058512,201.07
Household 2,2024-08-29 22:57:02.058512,246.84
Household 2,2024-08-29 23:57:02.058512,210.6
Household 2,2024-08-30 00:57:02.058512,213.28
Household 2,2024-08-30 01:57:02.058512,195.31
Household 2,2024-08-30 02:57:02.058512,237.69
Household 2,2024-08-30 03:57:02.058512,200.2
Household 2,2024-08-30 04:57:02.058512,197.98
Household 2,2024-08-30 05:57:02.058512,227.82
Household 2,2024-08-30 06:57:02.058512,182.22
Household 2,2024-08-30 07:57:02.058512,194.96
Household 2,2024-08-30 08:57:02.058512,192.61
Household 2,2024-08-30 09:57:02.058512,158.49
Household 2,2024-08-30 10:57:02.058512,164.12
Household 2,2024-08-30 11:57:02.058512,226.71
Household 2,2024-08-30 12:57:02.058512,206.63
Household 2,2024-08-30 13:57:02.058512,199.21
Household 2,2024-08-30 14:57:02.058512,245.45
Household 2,2024-08-30 15:57:02.058512,229.61
Household 2,2024-08-30 16:57:02.058512,178.83
Household 2,2024-08-30 17:57:02.058512,152.29
Household 2,2024-08-30 18:57:02.058512,192.48
Household 2,2024-08-30 19:57:02.058512,245.21
Household 2,2024-08-30 20:57:02.058512,161.66
Household 3,2024-08-29 21:57:02.058512,305.1
Household 3,2024-08-29 22:57:02.058512,302.38
Household 3,2024-08-29 23:57:02.058512,344.12
Household 3,2024-08-30 00:57:02.058512,347.34
Household 3,2024-08-30 01:57:02.058512,260.51
Household 3,2024-08-30 02:57:02.058512,289.31
Household 3,2024-08-30 03:57:02.058512,321.57
Household 3,2024-08-30 04:57:02.058512,252.47
Household 3,2024-08-30 05:57:02.058512,282.48
Household 3,2024-08-30 06:57:02.058512,302.58
Household 3,2024-08-30 07:57:02.058512,320.01
Household 3,2024-08-30 08:57:02.058512,322.7
Household 3,2024-08-30 09:57:02.058512,334.4
Household 3,2024-08-30 10:57:02.058512,341.52
Household 3,2024-08-30 11:57:02.058512,333.69
Household 3,2024-08-30 12:57:02.058512,280.85
Household 3,2024-08-30 13:57:02.058512,251.0
Household 3,2024-08-30 14:57:02.058512,335.95
Household 3,2024-08-30 15:57:02.058512,288.62
Household 3,2024-08-30 16:57:02.058512,333.5
Household 3,2024-08-30 17:57:02.058512,313.15
Household 3,2024-08-30 18:57:02.058512,328.99
Household 3,2024-08-30 19:57:02.058512,293.03
Household 3,2024-08-30 20:57:02.058512,316.0
Household 4,2024-08-29 21:57:02.058512,361.2
Household 4,2024-08-29 22:57:02.058512,383.86
Household 4,2024-08-29 23:57:02.058512,370.5
Household 4,2024-08-30 00:57:02.058512,352.4
Household 4,2024-08-30 01:57:02.058512,391.51
Household 4,2024-08-30 02:57:02.058512,379.7
Household 4,2024-08-30 03:57:02.058512,369.52
Household 4,2024-08-30 04:57:02.058512,402.38
Household 4,2024-08-30 05:57:02.058512,387.98
Household 4,2024-08-30 06:57:02.058512,424.83
Household 4,2024-08-30 07:57:02.058512,449.97
Household 4,2024-08-30 08:57:02.058512,430.26
Household 4,2024-08-30 09:57:02.058512,367.68
Household 4,2024-08-30 10:57:02.058512,394.53
Household 4,2024-08-30 11:57:02.058512,388.13
Household 4,2024-08-30 12:57:02.058512,412.19
Household 4,2024-08-30 13:57:02.058512,416.76
Household 4,2024-08-30 14:57:02.058512,368.51
Household 4,2024-08-30 15:57:02.058512,384.72
Household 4,2024-08-30 16:57:02.058512,364.12
Household 4,2024-08-30 17:57:02.058512,444.37
Household 4,2024-08-30 18:57:02.058512,386.54
Household 4,2024-08-30 19:57:02.058512,363.2
Household 4,2024-08-30 20:57:02.058512,428.03
Household 1,2024-08-30 21:57:02.058512,62.23
Household 1,2024-08-30 22:57:02.058512,72.98
Household 1,2024-08-30 23:57:02.058512,94.28
Household 1,2024-08-31 00:57:02.058512,142.91
Household 1,2024-08-31 01:57:02.058512,122.18
Household 1,2024-08-31 02:57:02.058512,58.07
Household 1,2024-08-31 03:57:02.058512,148.05
Household 1,2024-08-31 04:57:02.058512,119.03
Household 1,2024-08-31 05:57:02.058512,73.25
Household 1,2024-08-31 06:57:02.058512,149.66
Household 1,2024-08-31 07:57:02.058512,61.72
Household 1,2024-08-31 08:57:02.058512,74.37
Household 1,2024-08-31 09:57:02.058512,123.43
Household 1,2024-08-31 10:57:02.058512,140.51
Household 1,2024-08-31 11:57:02.058512,57.55
Household 1,2024-08-31 12:57:02.058512,135.66
Household 1,2024-08-31 13:57:02.058512,66.14
Household 1,2024-08-31 14:57:02.058512,114.43
Household 1,2024-08-31 15:57:02.058512,133.05
Household 1,2024-08-31 16:57:02.058512,149.15
Household 1,2024-08-31 17:57:02.058512,109.1
Household 1,2024-08-31 18:57:02.058512,79.42
Household 1,2024-08-31 19:57:02.058512,89.54
Household 1,2024-08-31 20:57:02.058512,149.59
Household 2,2024-08-30 21:57:02.058512,170.4
Household 2,2024-08-30 22:57:02.058512,194.95
Household 2,2024-08-30 23:57:02.058512,208.28
Household 2,2024-08-31 00:57:02.058512,190.78
Household 2,2024-08-31 01:57:02.058512,213.35
Household 2,2024-08-31 02:57:02.058512,178.41
Household 2,2024-08-31 03:57:02.058512,249.58
Household 2,2024-08-31 04:57:02.058512,231.92
Household 2,2024-08-31 05:57:02.058512,212.1
Household 2,2024-08-31 06:57:02.058512,204.6
Household 2,2024-08-31 07:57:02.058512,225.39
Household 2,2024-08-31 08:57:02.058512,166.05
Household 2,2024-08-31 09:57:02.058512,226.19
Household 2,2024-08-31 10:57:02.058512,203.7
Household 2,2024-08-31 11:57:02.058512,225.2
Household 2,2024-08-31 12:57:02.058512,194.22
Household 2,2024-08-31 13:57:02.058512,170.96
Household 2,2024-08-31 14:57:02.058512,157.89
Household 2,2024-08-31 15:57:02.058512,173.25
Household 2,2024-08-31 16:57:02.058512,190.95
Household 2,2024-08-31 17:57:02.058512,163.2
Household 2,2024-08-31 18:57:02.058512,242.12
Household 2,2024-08-31 19:57:02.058512,188.81
Household 2,2024-08-31 20:57:02.058512,225.38
Household 3,2024-08-30 21:57:02.058512,292.04
Household 3,2024-08-30 22:57:02.058512,267.21
Household 3,2024-08-30 23:57:02.058512,305.44
Household 3,2024-08-31 00:57:02.058512,324.9
Household 3,2024-08-31 01:57:02.058512,297.41
Household 3,2024-08-31 02:57:02.058512,260.36
Household 3,2024-08-31 03:57:02.058512,287.84
Household 3,2024-08-31 04:57:02.058512,295.25
Household 3,2024-08-31 05:57:02.058512,328.09
Household 3,2024-08-31 06:57:02.058512,325.24
Household 3,2024-08-31 07:57:02.058512,274.01
Household 3,2024-08-31 08:57:02.058512,340.73
Household 3,2024-08-31 09:57:02.058512,269.83
Household 3,2024-08-31 10:57:02.058512,333.18
Household 3,2024-08-31 11:57:02.058512,291.71
Household 3,2024-08-31 12:57:02.058512,259.19
Household 3,2024-08-31 13:57:02.058512,268.12
Household 3,2024-08-31 14:57:02.058512,332.05
Household 3,2024-08-31 15:57:02.058512,333.13
Household 3,2024-08-31 16:57:02.058512,333.9
Household 3,2024-08-31 17:57:02.058512,348.67
Household 3,2024-08-31 18:57:02.058512,259.28
Household 3,2024-08-31 19:57:02.058512,295.07
Household 3,2024-08-31 20:57:02.058512,294.97
Household 4,2024-08-30 21:57:02.058512,377.9
Household 4,2024-08-30 22:57:02.058512,429.39
Household 4,2024-08-30 23:57:02.058512,365.55
Household 4,2024-08-31 00:57:02.058512,374.28
Household 4,2024-08-31 01:57:02.058512,447.06
Household 4,2024-08-31 02:57:02.058512,366.66
Household 4,2024-08-31 03:57:02.058512,391.67
Household 4,2024-08-31 04:57:02.058512,420.89
Household 4,2024-08-31 05:57:02.058512,362.6
Household 4,2024-08-31 06:57:02.058512,430.99
Household 4,2024-08-31 07:57:02.058512,363.0
Household 4,2024-08-31 08:57:02.058512,377.43
Household 4,2024-08-31 09:57:02.058512,408.18
Household 4,2024-08-31 10:57:02.058512,435.65
Household 4,2024-08-31 11:57:02.058512,389.51
Household 4,2024-08-31 12:57:02.058512,362.33
Household 4,2024-08-31 13:57:02.058512,422.06
Household 4,2024-08-31 14:57:02.058512,374.09
Household 4,2024-08-31 15:57:02.058512,419.47
Household 4,2024-08-31 16:57:02.058512,366.06
Household 4,2024-08-31 17:57:02.058512,394.6
Household 4,2024-08-31 18:57:02.058512,354.87
Household 4,2024-08-31 19:57:02.058512,419.2
Household 4,2024-08-31 20:57:02.058512,358.22
Household 1,2024-08-31 21:57:02.058512,115.34
Household 1,2024-08-31 22:57:02.058512,120.98
Household 1,2024-08-31 23:57:02.058512,54.07
Household 1,2024-09-01 00:57:02.058512,89.73
Household 1,2024-09-01 01:57:02.058512,130.52
Household 1,2024-09-01 02:57:02.058512,136.18
Household 1,2024-09-01 03:57:02.058512,140.23
Household 1,2024-09-01 04:57:02.058512,66.25
Household 1,2024-09-01 05:57:02.058512,65.56
Household 1,2024-09-01 06:57:02.058512,91.46
Household 1,2024-09-01 07:57:02.058512,87.31
Household 1,2024-09-01 08:57:02.058512,120.95
Household 1,2024-09-01 09:57:02.058512,61.92
Household 1,2024-09-01 10:57:02.058512,106.44
Household 1,2024-09-01 11:57:02.058512,143.99
Household 1,2024-09-01 12:57:02.058512,78.31
Household 1,2024-09-01 13:57:02.058512,91.01
Household 1,2024-09-01 14:57:02.058512,124.87
Household 1,2024-09-01 15:57:02.058512,56.64
Household 1,2024-09-01 16:57:02.058512,125.31
Household 1,2024-09-01 17:57:02.058512,86.07
Household 1,2024-09-01 18:57:02.058512,115.42
Household 1,2024-09-01 19:57:02.058512,115.73
